Sonnet,line,sentiment_m,sentiment_v,sentiment_r
58,12,0.449466575,1.661455926,0.227300508
58,13,0.428174419,1.741728294,0.196287649
59,3,0.868243142,0.269666894,0.018573588
59,4,1.416927118,0.281508541,0.826129295
59,5,2.154554539,1.127413797,1.131978756
59,6,1.807392228,1.095126924,1.120637444
59,7,1.649915823,1.123571167,0.749891909
59,8,0.898177426,1.208700415,0.474425004
59,9,0.91914503,1.366057689,0.473517801
59,10,0.988406313,1.642602314,0.512828158
59,11,0.510075476,2.176163213,0.167003974
59,12,0.622375914,1.290632404,0.511569536
59,13,0.868243142,2.175657861,0.288629407
60,3,0.427178829,0.004837617,0.621697264
60,4,0.246826599,0.324013263,0.582435068
60,5,0.522232968,0.463342138,0.592004249
60,6,0.090064053,0.671559848,0.565268496
60,7,0.255376959,0.90237664,0.44627555
60,8,0,0.811962755,0.621681878
60,9,0.255376959,0.461793028,0.661317957
60,10,0.090064053,0.764456219,1.088289831
60,11,0.203419051,1.24075935,0.654467229
60,12,0.637414789,1.183333316,0.936095177
60,13,1.502135232,2.663565083,2.951630505
61,3,0.124034735,0.564159328,0.060037275
61,4,0.180793846,0.577105202,0.31657108
61,5,0.377964473,0.587673573,0.493526537
61,6,0.06611796,0.364343688,0.357106314
61,7,0.25,0.361573961,0.657725719
61,8,0.43643578,0.76686607,0.908747694
61,9,0.656532164,1.214825344,1.330158587
61,10,0.959024448,1.938732921,2.378920631
61,11,0.707835382,1.00085581,1.163850632
61,12,0.45980049,0.349022547,0.592887583
61,13,0.741619849,0.074127561,0.293844207
62,3,0.957427108,1.079180426,0.03277207
62,4,1.044465936,2.314033759,0.840398134
62,5,1.161895004,1.863026583,0.210755355
62,6,0.708491908,1.078351046,0.062065583
62,7,0.316227766,0.799188043,0.207413206
62,8,0,0.62121703,0.14240238
62,9,0.316227766,0.680342499,0.107959261
62,10,0.083225038,0.779259117,0.024220331
62,11,0.187867287,0.94587661,0.181190758
62,12,0.585707413,1.254588984,0.38397068
62,13,1.354006401,1.977525904,1.475714238
63,3,1.132843031,0.677443817,1.316232683
63,4,1.261312448,0.017244573,1.402090128
63,5,1.449137675,0.140286034,1.383731548
63,6,1.763834207,0.02742181,1.137043247
63,7,1.322875656,0.301816051,0.560599475
63,8,1.889822365,0.204039122,0.908883676
63,9,2.474873734,0.133291701,1.145904613
63,10,1.763834207,0.240651956,1.334808787
63,11,1.449137675,0.950907239,1.852821996
63,12,1.261312448,1.076376417,2.821301194
63,13,1.132843031,0.450705862,1.7598101
64,3,0.809173594,1.47743794,0.280883689
64,4,0.87038828,1.056032589,0.401909968
64,5,0.948683298,0.490063605,0.01915737
64,6,0.487088187,0.766181567,0.20979287
64,7,0.080582296,0.888704588,0.605471991
64,8,0.279145263,1.329140914,1.362598612
64,9,0.685994341,0.942725346,1.483744147
64,10,1.054092553,1.03366545,1.918680587
64,11,0.948683298,0.874453818,1.248069666
64,12,0.87038828,0.595602512,1.322296891
64,13,0.809173594,1.717895097,1.027089575
65,3,0.105999788,1.105254483,0.355454868
65,4,0.154418287,1.038717726,0.712208286
65,5,0.32163376,0.859915675,0.997234858
65,6,0.464794315,0.854336574,0.563400632
65,7,0.613006034,0.890789031,0.48351848
65,8,0.789542034,1.170565463,0.489642382
65,9,1.027007559,1.603001584,0.433553628
65,10,1.392621248,3.674131347,0.902836402
65,11,2.085172704,2.177005347,0.819695885
65,12,4.348458452,1.469046218,0.677842307
65,13,4.709918612,1.677510204,1.774661584
66,3,0.288675135,1.297353426,0.28696269
66,4,0.301511345,1.924065905,0.455616709
66,5,0.316227766,1.481384313,0.140450162
66,6,0.333333333,1.129171334,0.277674346
66,7,0.353553391,1.131197525,0.292014216
66,8,0.377964473,0.868684965,0.663425535
66,9,0.40824829,0.399593401,0.452778332
66,10,0.447213595,0.329232083,0.398052107
66,11,0.5,0.33819794,0.380189772
66,12,0.577350269,0.004780689,0.521250212
66,13,0.707106781,0.086181093,0.158212235
67,3,0.428174419,0.431175151,0.770242307
67,4,0.449466575,0.082807663,0.40246389
67,5,0.474341649,0.101228675,0.231739562
67,6,0.503952631,0.119284857,0.062487281
67,7,0.540061725,0.702753481,0.288070502
67,8,0.585540044,0.588262111,0.614105858
67,9,0.645497224,0.337549328,0.433135151
67,10,0.730296743,0.391303801,0.778665246
67,11,0.866025404,0.129147941,0.735388223
67,12,1.154700538,0.341199775,0.560403883
67,13,inf,0.335123103,0.127443033
68,3,0.489897949,0.181187616,0.324630282
68,4,0.087649634,0.169058106,0.478024743
68,5,0.443577652,0.109202691,0.190084803
68,6,0.759072115,0.643912437,0.096586133
68,7,1.123902974,0.572766021,0.187596438
68,8,1.66647618,0.532747931,0.064400697
68,9,2.184069891,1.190647099,0.507753744
68,10,1.63784605,1.241946861,0.168570272
68,11,1.370320319,0.80594715,0.24826209
68,12,1.203910153,1.432215285,0.402101991
68,13,1.087460332,1.10016233,0.259683946
69,3,0.808122036,0.783353607,1.826276955
69,4,1.243486651,0.954908357,0.934699354
69,5,1.755435387,0.656314701,0.829241187
69,6,2.701125401,0.165228017,0.218506293
69,7,2.498051188,0.391672192,0.312069685
69,8,1.486783883,0.072955562,0.392945391
69,9,0.981980506,0.155135748,0.279343447
69,10,1.095845424,0.260883022,0.278320763
69,11,1.305952454,0.01602728,0.314502844
69,12,1.574168309,0.517986631,0.552286823
69,13,1.366186614,0.934922855,0.368890162
70,3,0.920158743,0.189571097,0.911690876
70,4,0.149637568,0.150661424,1.372124567
70,5,0.298757759,0.045228425,0.403876488
70,6,0.021900144,0.168861702,0.058100949
70,7,0.206548096,0.469770348,0.351908421
70,8,0.141186242,0.904456234,0.742389113
70,9,0.082199494,0.836904623,0.782749421
70,10,0.333333333,0.807219779,0.837848463
70,11,0.674320784,0.617852963,0.63332885
70,12,0.270684343,1.84180407,0.814454229
70,13,0.331042355,1.739212001,0.473643512
71,3,0,1.397246324,0.392784248
71,4,0.31638923,1.267877021,0.429060271
71,5,0,1.545751676,0.962838097
71,6,0.231412862,1.230334948,0.928278092
71,7,0.442718872,0.458372888,0.209871174
71,8,0.67363307,0.120839469,0.148399013
71,9,0.442718872,0.317060654,0.115648298
71,10,0.737864787,0.277090255,0.00847625
71,11,0.534262944,0.243721027,0.095112026
71,12,0.31638923,0.639948608,0.236477055
71,13,0,0.152006113,0.156178207
72,3,0.957427108,0.419265575,1.013305874
72,4,0.227921153,0.335086643,0.523001449
72,5,0.187867287,0.105498475,0.904186173
72,6,0.083225038,0.096670003,0.451374174
72,7,0.316227766,0.030959167,0.83356181
72,8,0.558290526,0.185248902,1.477048935
72,9,0.23570226,0.250013217,1.227812349
72,10,0.516397779,0.648447285,1.029020916
72,11,0.923380517,1.227897073,1.206913167
72,12,0.585707413,1.259942005,1.002354353
72,13,1.354006401,0.506165191,1.502025059
73,3,0.470360434,0.24768096,0.337032926
73,4,0.784464541,0.524328888,0.347578168
73,5,0.577350269,0.544324527,0.295711759
73,6,0.866131139,0.55822106,0.139116323
73,7,1.214746787,0.595142137,0.10264988
73,8,1.745743122,0.656327705,0.245141127
73,9,1.680946577,0.749658598,0.572817419
73,10,1.073729115,1.39881823,0.475848967
73,11,0.640444761,1.798855146,0.70432948
73,12,1.328997278,2.703712662,1.607752288
73,13,1.712697677,7.95964694,2.416298546
74,3,0.878310066,0.073550853,0.185622134
74,4,0.202894999,0.683198551,0.341961314
74,5,0.167270065,0.584951977,0.528072109
74,6,0.098923873,0.540442391,0.508596838
74,7,0.377964473,0.526861032,0.467433322
74,8,0,0.536821218,0.664030872
74,9,0.280975743,1.219663399,1.398504955
74,10,0.249029123,0.751656008,1.015455365
74,11,0.223606798,0.146575216,0.455253718
74,12,0.271381413,0.36984357,0.113419907
74,13,1.17260394,0.470721108,0.739688296
75,3,1.366186614,0.567376632,0.049488983
75,4,0.953462589,0.016002812,0.161454443
75,5,0.292770022,0.090712092,0.124225324
75,6,0.622531756,0.390747487,0.472839688
75,7,0.194257172,0.197144436,0.053565141
75,8,0.166282199,0.043458645,0.032518343
75,9,0.145350475,0.351611298,0.547268676
75,10,0.505992459,0.215723322,0.649269646
75,11,0.11611695,0.144322345,0.604321833
75,12,0.39223227,0.070912063,0.323285693
75,13,0.092557972,0.567376632,0.164731169
76,3,0.957427108,0.073574393,1.505529016
76,4,1.044465936,0.298727643,1.645676315
76,5,1.161895004,0.692996664,1.36396635
76,6,1.333333333,0.82854326,1.667702383
76,7,1.620185175,0.998252718,1.33632579
76,8,2.267786838,1.232795698,1.261791661
76,9,inf,1.596390758,1.3336644
76,10,2.666666667,0.783787893,0.640822844
76,11,1.897366596,0.623119456,0.253256943
76,12,1.556997888,0.118824998,0.224752084
76,13,1.354006401,0.505806844,0.885010916
77,3,1.294924426,1.312356584,0.100668683
77,4,0.508767731,0.713559975,0.248941248
77,5,0.096448564,0.426092846,0.039717337
77,6,0.416102736,0.825708795,0.161094972
77,7,0.732922043,0.268975921,0.286532802
77,8,1.12815215,0.060031418,0.345650949
77,9,1.766904417,0.4144626,0.259585593
77,10,1.63784605,0.307341324,0.232694468
77,11,1.370320319,0.004675049,0.624937207
77,12,1.203910153,0.180931149,1.41051692
77,13,1.087460332,0.496705315,1.705758939
78,3,0.552770798,0.364091496,1.073242439
78,4,0.345857232,0.227351842,0.671836722
78,5,1.00524938,0.157286404,0.313841423
78,6,0.692410734,0.28377847,0.14338456
78,7,0.485642931,0.574437064,0.331942308
78,8,0.327326835,0.590112561,0.409626673
78,9,0.188982237,0.297823096,0.174019568
78,10,0.050156986,0.065072303,0.241966685
78,11,0.112986537,0.043379519,0.216591889
78,12,0.583874208,0.016454679,0.140854593
78,13,0.552770798,1.168157903,0.951204876
79,3,1.778001778,0.038156085,1.456705388
79,4,0.861640437,0.241740897,0.311885715
79,5,0.453425193,0.344900182,0.241218808
79,6,0.61993042,0.247830153,0.275013224
79,7,0.376322331,0.130485724,0.132436894
79,8,0.56694671,0.029279889,0.121529697
79,9,0.376322331,0.391768584,0.206946404
79,10,0.197792205,0.210444156,0.482537797
79,11,0.850265147,0.124264102,0.279882522
79,12,0.786566506,0.004480362,0.119224056
79,13,0.735638946,0.04837569,0.095912934
80,3,1.018137693,0.430851491,0.144911219
80,4,1.118033989,0.82466396,0.63103542
80,5,1.25628853,1.022957477,0.255960309
80,6,0.685248289,1.118750285,0.53718094
80,7,0.225876976,1.626669108,0.84566654
80,8,0.476330512,0.88125883,0.718755921
80,9,0.089802651,0.761181254,0.695199098
80,10,0.315064732,1.115654672,0.897815787
80,11,0.440385506,1.084019767,1.114842672
80,12,0.163517485,0.528538155,0.458499718
80,13,0.362142984,1.098028562,1.535104772
81,3,1.354006401,0.29578672,0.4384784
81,4,0.585707413,0.726849313,0.800356953
81,5,0.923380517,0.665712593,0.794746529
81,6,0.516397779,0.243400905,0.303173232
81,7,0.857492926,0.581230519,0.574082743
81,8,1.309307341,0.904714817,0.738082192
81,9,0.964763821,0.772440574,0.826610952
81,10,0.708491908,0.292975209,0.433591599
81,11,0.480384461,0.359301219,0.366355707
81,12,0.227921153,0.262244275,0.295413135
81,13,0.957427108,1.19420753,1.445816071
82,3,1.034792955,0.231020382,0.345328305
82,4,0.38790491,0.009778094,0.212090862
82,5,0.052583048,0.321875588,0.360664084
82,6,0.187781011,0.320194667,0.549918403
82,7,0.087705802,0.580476325,0.645924892
82,8,0.304407774,0.380471677,0.658679386
82,9,0.547722558,0.207766163,0.67401774
82,10,0.87136531,0.57270893,1.019155512
82,11,0.429668924,0.098218781,0.763563512
82,12,0.890484069,0.636522711,1.530615939
82,13,1.880349512,1.683949783,3.376253175
83,3,0.920158743,0.036918071,0.538972455
83,4,1,0.056690623,0.039737312
83,5,1.106162513,0.46153344,0.28687207
83,6,0.621059003,0.432548077,0.333519908
83,7,0.510753918,0.178207324,0.121039257
83,8,0.141186242,0.194942058,0.159961214
83,9,0.376968517,0.150528015,0.060390119
83,10,0.021900144,0.389231264,0.450593877
83,11,0.298757759,0.329437633,0.240518382
83,12,0.721042107,1.148952462,0.929568794
83,13,0.24743583,1.731484293,1.675190206
84,3,0.264135272,0.244834528,1.076546911
84,4,0.523255952,0.135960092,0.58732127
84,5,0.724836948,0.376395763,0.47782509
84,6,0.187781011,0.469294592,0.192563184
84,7,0.220540546,1.128886592,0.321625074
84,8,0,1.483255932,0.33749892
84,9,0.220540546,1.102743968,0.481436319
84,10,0.481543412,1.623269547,0.536812747
84,11,0.429668924,1.168484165,0.176470714
84,12,0.890484069,1.203867833,0.293307787
84,13,1.880349512,1.241062539,1.615665861
85,3,0.156173762,0.286399708,0.075994648
85,4,0.227921153,0.077466923,0.243693884
85,5,0.480384461,0.185304497,0.100053701
85,6,0.708491908,0.496950364,0.371804892
85,7,0.316227766,0.148292844,0.360946668
85,8,0,0.075957501,0.367739933
85,9,0.316227766,0.118356663,0.513995415
85,10,0.708491908,0.03626018,0.863813356
85,11,1.161895004,0.313599984,1.515628143
85,12,1.044465936,0.966238716,2.089528914
85,13,0.957427108,0.874258134,1.946665741
86,3,1.786551726,1.946729302,2.924433022
86,4,0.795471633,1.202449837,1.4483321
86,5,0.327002589,0.88194408,1.045501291
86,6,0.365148372,0.867113947,0.910099179
86,7,0.089802651,0.182630737,0.437878761
86,8,0.15430335,0.072591361,0.271677479
86,9,0.089802651,0.291569857,0.508966562
86,10,0.023921665,0.018322617,0.461805895
86,11,0.327002589,0.349373102,0.082143223
86,12,0.163517485,0.342118575,0.569128209
86,13,1.018137693,0.18315637,0.178387566
87,3,0.6770032,0.285409404,0.17673585
87,4,0.72074997,0.133317286,0.096119184
87,5,0.774596669,0.025269873,0.047549676
87,6,0.843274043,0.168465823,0.099263062
87,7,0.935414347,0.36470087,0.31373259
87,8,1.069044968,0.715022669,0.153620666
87,9,1.290994449,0.454264088,0.27994519
87,10,1.171772011,0.427195149,0.655196219
87,11,1.752919642,0.092140525,1.052668904
87,12,1.106743142,0.592215488,0.410602889
87,13,0.522232968,1.137024977,0.338002842
88,3,1.573485525,0.262332209,0.407230709
88,4,0.721042107,0.721373819,0.527558611
88,5,0.298757759,0.214268054,0.318021249
88,6,0.672421399,0.014534008,0.551821505
88,7,0.701646415,0.088025671,0.477485477
88,8,1.16397539,0.503843934,0.808937013
88,9,0.858332508,0.086589389,0.596768013
88,10,0.621059003,0.172199753,0.259047086
88,11,0.401677156,0.223249297,0.156932371
88,12,1,0.161347415,0.539633824
88,13,0.920158743,0.072708772,0.907458647
89,3,0.998186762,0.713441198,0.274312305
89,4,0.582878927,0.349867263,0.549148709
89,5,0.354374654,0.356264253,0.553952346
89,6,0.208125954,0.844652492,1.000023614
89,7,0.448879201,0.433869477,0.672844479
89,8,0.712696645,0.772810159,0.796632541
89,9,1.058828604,0.887976715,1.389632558
89,10,1.620382987,0.831351061,0.968948502
89,11,0.964901281,0.082324344,0.338328797
89,12,0.430913743,0.538809649,0.956436617
89,13,0.292770022,0.560221239,0.760247427
90,3,0.324442842,0.032478409,0.274190136
90,4,0.058570741,0.022716479,0.192603494
90,5,0.292770022,0.561532401,0.231546913
90,6,0.487088187,0.188111069,0.032667678
90,7,0.685994341,0.065800136,0.036898872
90,8,0.9258201,0.371994801,0.30110294
90,9,1.262671621,0.668008307,0.309687827
90,10,1.836281521,0.946091776,0.47158499
90,11,2.846049894,0.626810393,0.184375045
90,12,2.022599587,1.259978139,0.998347999
90,13,1.658312395,0.933105988,0.833521142
91,3,0.52545639,0.421059175,0.278789526
91,4,0.554188873,0.450333631,0.25210441
91,5,0.588348405,0.681696315,0.372360425
91,6,0.319546092,0.342018981,0.188300197
91,7,0.053760333,0.16803925,0.102513851
91,8,0.18516402,0.40384602,0.204595845
91,9,0.053760333,0.116760269,0.090523891
91,10,0.319546092,0.181838507,0.222413839
91,11,0.67936622,0.632265549,0.521603696
91,12,1.310755383,1.10995069,1.116702965
91,13,3.074859656,1.560363613,2.235400041
92,3,0.76834982,0.871514822,0.539566398
92,4,0.861640437,0.328743412,0.167037382
92,5,0.981801623,0.076598342,0.069179999
92,6,0.61993042,0.204126628,0.446656504
92,7,0.376322331,0.25276289,0.592014467
92,8,0.18156826,0.068910944,0.289121384
92,9,0,0.0186358,0.334768713
92,10,0.197792205,0.044323676,0.724014793
92,11,0.453425193,0.122280981,1.0204207
92,12,0.861640437,0.219564271,0.553127842
92,13,1.778001778,1.20529066,0.046185774
93,3,0.404061018,0.047806974,0.727498846
93,4,0.724631568,0.332889352,0.142169621
93,5,1,0.152717391,0.095134741
93,6,0.351865775,0.420087513,0.147117378
93,7,0.632455532,0.501434857,0.372441478
93,8,0.534522484,0.601325051,0.761040812
93,9,0.46291005,0.877493088,1.338404988
93,10,0.40824829,0.503211731,1.274213484
93,11,0.05994009,0.122326484,0.653347208
93,12,0.182149665,0.295230649,0.880728583
93,13,1.156004058,1.328774574,0.62063259
94,3,0.092557972,0.959642014,1.021278656
94,4,0.096314266,0.76259754,0.795748844
94,5,0.100560228,0.686279126,0.807169945
94,6,0.505992459,0.354714302,0.147480519
94,7,0.913925662,0.012863661,0.097317363
94,8,1.486783883,0.05731441,0.032416066
94,9,0.981980506,0.431931336,0.37674489
94,10,1.791957341,0.794241167,1.027145314
94,11,1.926072713,0.282943209,0.892381202
94,12,1.574168309,0.275415888,1.065067944
94,13,1.366186614,0.878586736,0.842067481
95,3,0.156173762,0.837496607,0.288657588
95,4,0.585707413,1.181217646,0.693172656
95,5,0.187867287,0.855676431,0.085553164
95,6,0.516397779,0.554860998,0.071406451
95,7,0.857492926,0.347797692,0.389310183
95,8,0.558290526,0.73170419,0.101764948
95,9,0.316227766,0.744475983,0.104988511
95,10,0.083225038,0.595702465,0.508430276
95,11,0.187867287,0.462092792,0.718543396
95,12,0.585707413,0.319685655,0.665229264
95,13,1.354006401,0.728160464,0.14600928
96,3,0,0.041982656,0.50607245
96,4,0.431946548,0.369586678,0.069871047
96,5,0.744793247,0.140222318,0.369634784
96,6,0.657233538,0.053753442,0.335858085
96,7,0.989949494,0.395123617,0.03654002
96,8,0.600751409,0.108740001,0.214924545
96,9,0.989949494,0.416016622,0.163573042
96,10,0.657233538,0.001828578,0.636163996
96,11,0.355218605,0.190982778,0.654995289
96,12,0,0.134435386,1.330419688
96,13,0.59805036,0.645093085,1.47530582
97,3,0.169030851,1.207160757,0.671673375
97,4,0.246826599,0.706553997,0.205455212
97,5,0.522232968,0.465129014,0.213359949
97,6,0.090064053,0.31607111,0.105938009
97,7,0.255376959,0.795869118,0.374043462
97,8,0.608815547,0.318730814,0.275383372
97,9,0.672166072,0.121971958,0.062664752
97,10,0.775543957,0.038566703,0.015139935
97,11,0.522232968,0.480057532,0.065328656
97,12,1.155771193,1.002934444,0.680230923
97,13,1.048808848,1.194941907,1.022152244
98,3,0.185695338,0.347086526,0.183439181
98,4,0.705784673,0.180645019,0.208217209
98,5,1.146086172,0.195096063,0.327358987
98,6,1.073729115,0.236500021,0.191529443
98,7,1.066003582,0.314207268,0.097668768
98,8,0.676123404,0.400557938,0.427047173
98,9,0.377964473,0.099505624,0.038081924
98,10,0.098923873,0.202875785,0.230713444
98,11,0.223606798,0.832901877,0.308294394
98,12,0.202894999,0.012871985,0.501006117
98,13,0.470360434,0.197831517,0.521480713
99,3,0.428174419,0.019386337,0.482743107
99,4,0.449466575,0.4516307,0.047706864
99,5,0.404519917,0.414390119,0.328641047
99,6,0.236939551,0.235270819,0.452323657
99,7,0.110431526,0.337192341,0.037907813
99,8,0,0.385866658,0.144861129
99,9,0.110431526,0.06119869,0.154302311
99,10,0.236939551,0.426288094,0.251899415
99,11,0.404519917,0.4118537,0.144572312
99,12,0.668993608,0.418215838,0.064947562
99,13,0.428174419,0.729150008,0.929107033
100,3,1.502135232,0.097488974,0.562396698
100,4,1.773404394,0.693051173,0.209156351
100,5,2.288310214,0.533220909,0.177950593
100,6,1.469313525,0.484367386,0.223251079
100,7,1.435033809,0.109073573,0.338416471
100,8,0.981980506,0.081828213,0.221426907
100,9,0.672166072,0.313406059,0.093852683
100,10,0.414039336,0.037626768,0.722124386
100,11,0.947863701,0.116111374,0.855439892
100,12,0.707106781,0.523422304,0.463653411
100,13,0.427178829,1.359162502,0.138119401
101,3,1.397461467,0.015076398,0.55215014
101,4,0.474917472,0.688564002,0.170670325
101,5,0,0.815515151,0.352939982
101,6,0,0.52157952,0.204621918
101,7,0,0.335660367,0.168278332
101,8,0,0.598384964,0.154436493
101,9,0,1.280351803,0.130453946
101,10,0.346233557,0.868111647,0.689774467
101,11,0.826874193,0.364933467,0.821431535
101,12,0.474917472,0.204538449,0.971450064
101,13,0,0.628807191,0.099369601
102,3,1.244528254,1.038992145,2.364080416
102,4,0.431946548,1.532715492,1.55281549
102,5,0,0.930424177,0.90961866
102,6,0.315224184,0.943141375,1.24504822
102,7,0.613940614,0.483802197,1.021596415
102,8,0.966987557,0.300445148,1.207781875
102,9,0.613940614,0.307644922,0.897692233
102,10,0.657233538,0.488845098,0.760870679
102,11,0.355218605,0.029294358,0.569603007
102,12,0,0.726976371,0.116809342
102,13,0.59805036,0.230697768,0.556136977
103,3,0.080321933,0.328636464,0.389613669
103,4,0.508767731,0.352820555,0.542954584
103,5,0.096448564,0.221316271,0.861895614
103,6,0.193649167,0.009809453,0.239453653
103,7,0.120677698,0.005371974,0.316861905
103,8,0.138013112,0.019534292,0.021912865
103,9,0.410997468,0.568212431,0.532607029
103,10,0.759072115,0.224421566,0.721623533
103,11,1.316976169,0.010901067,0.91938387
103,12,1.475132358,0.377579319,1.026926167
103,13,1.294924426,0.055805477,0.703274839
104,3,1.443375673,0.512216484,1.263963065
104,4,1.685499656,0.793942656,1.314742148
104,5,0.918670803,0.75992524,1.164182237
104,6,0.454511639,1.001001499,0.979690146
104,7,0.449013255,0.851178998,0.783936401
104,8,0.46291005,0.758186671,0.554416423
104,9,0.866025404,0.929768992,0.911630295
104,10,0.962582539,1.831572773,1.644287528
104,11,0.660578259,1.131011994,1.008419676
104,12,1.352406865,2.057755787,1.746917638
104,13,1.203253637,1.802376647,1.030283619
105,3,0.428174419,2.023375768,1.839078595
105,4,0.449466575,0.849852288,0.781361857
105,5,0.474341649,0.829607084,0.621847285
105,6,0.503952631,0.144631246,0.125042726
105,7,0.540061725,0.187996784,0.244707296
105,8,0.585540044,0.091216346,0.153037276
105,9,0.645497224,0.001046913,0.088722013
105,10,0.730296743,0.308843977,0.009941645
105,11,0.866025404,0.686922063,0.03727667
105,12,0.668993608,0.68181192,0.117009201
105,13,1.212678125,0.736264562,0.960938552
106,3,0.577350269,2.125573093,0.78417214
106,4,0.136997549,0.618250671,0.037361904
106,5,0.112986537,0.319483552,0.299607758
106,6,0.304554795,0.145548016,0.704906497
106,7,0.485642931,0.300067472,0.573592807
106,8,0.687681906,0.07206504,0.494110106
106,9,0.948683298,0.309203696,0.920972977
106,10,1.343550596,0.363004247,0.556872489
106,11,1.257386932,0.134321726,0.46398557
106,12,1.250820968,0.210538506,0.909419584
106,13,0.577350269,0.194178914,0.401307403
107,3,0.161834719,0.410310036,0.125187606
107,4,0.246826599,1.076492704,0.414746898
107,5,0.203419051,0.549448468,0.053032132
107,6,0.562182695,0.494842588,0.153437771
107,7,0.944911183,0.045438251,0.209249084
107,8,0.608815547,0.259012644,0.075486232
107,9,0.34299717,0.613811634,0.406995098
107,10,0.090064053,0.666108028,0.911239386
107,11,0.203419051,1.119539485,1.332971956
107,12,0.637414789,0.549448141,0.879917907
107,13,0.169030851,0.027405364,0.418970644
108,3,0.735638946,0.202217127,0.967583658
108,4,1.668559531,0.009439241,0.785505112
108,5,3.51837283,0.477932718,0.538564742
108,6,1.963931799,0.883821873,0.073739021
108,7,1.372812946,0.68857051,0.221338794
108,8,1.035098339,0.366196766,0.046906485
108,9,0.802955069,0.457599759,0.354428119
108,10,0.61993042,0.934197594,0.822013617
108,11,0.453425193,0.541159264,0.653388807
108,12,0.270232003,0.489245016,0.526074773
108,13,0,0.449162142,0.954213598
109,3,1.377997244,0.781551953,0.64794914
109,4,0.639602149,0.101845174,0.457777828
109,5,0.284747399,0.321840053,0.435543732
109,6,0.050156986,0.307753135,0.14837889
109,7,0.141421356,0.532730263,0.518329161
109,8,0.327326835,0.315356732,0.499971076
109,9,0.538027587,0.122613947,0.51083619
109,10,0.410054264,0.077560016,0.499156312
109,11,0.112986537,0.325210225,0.116845679
109,12,0.136997549,0.705058292,0.56363071
109,13,0.577350269,0.379090332,0.37891481
110,3,1.573485525,0.65677132,0.60454798
110,4,1.884242169,0.334498957,1.402564223
110,5,2.518710471,0.560444858,2.056556099
110,6,2.618874453,0.216701563,1.543468452
110,7,4.490731195,0.557717196,1.750695367
110,8,1.997250858,0.809905229,1.163058079
110,9,1.500886263,0.46226459,1.022426471
110,10,1.257656291,1.079695358,0.836415236
110,11,1.106162513,1.743502535,0.998429116
110,12,1,1.827038821,1.808922727
110,13,0.920158743,1.546161811,2.003805114
111,3,0.156173762,0.68593093,0.498183144
111,4,0.585707413,0.916709254,1.065904918
111,5,0.923380517,0.785318463,0.672925676
111,6,1.304081643,0.727538504,0.270388563
111,7,1.877335943,0.712114923,0.310408789
111,8,2.267786838,0.234864474,0.111228887
111,9,1.620185175,0.181628198,0.561684608
111,10,1.333333333,0.031853358,0.148176217
111,11,1.161895004,0.414900745,0.048011835
111,12,1.044465936,0.288149933,0.024580533
111,13,0.957427108,0.453983532,0.11091851
112,3,1.507556723,0.250126261,1.205109644
112,4,0.809672639,0.561323711,1.287718035
112,5,0.484543712,0.540090978,1.142700208
112,6,0.282401804,0.489074309,0.292076497
112,7,0.621059003,0.601139515,0.007382355
112,8,0.46291005,0.77351138,0.074625388
112,9,0.332595053,0.431210196,0.049494059
112,10,0.210818511,0.891098653,0.185099728
112,11,0.078648376,1.03162761,0.131782523
112,12,0.095346259,0.662273806,0.092627377
112,13,0.397359707,0.282389956,0.13204712
113,3,0.124034735,0.031200294,0.867143452
113,4,0.45980049,0.465733145,1.465597627
113,5,0.707835382,0.393111094,1.354251467
113,6,0.959024448,0.653664133,0.806969892
113,7,1.274203871,0.620133651,0.822434919
113,8,1.756620131,0.928658845,0.814788296
113,9,2.760788152,1.207397577,1.165864158
113,10,2.206907395,0.763561344,1.329476428
113,11,1.949358869,0.056018062,0.726538758
113,12,1.874263721,0.079774298,0.859618345
113,13,0.741619849,0.126056584,1.012045892
114,3,0.087370406,0.470426062,1.009728885
114,4,0.353553391,0.140401789,0.818190722
114,5,0.660578259,0.229609962,0.270677417
114,6,0.210818511,0.031387164,0.647419784
114,7,0.496929347,0.191855047,0.153969814
114,8,0.818317088,0.582574686,0.149217309
114,9,1.264911064,0.416520082,0.224641526
114,10,0.837525686,0.344494655,0.211220734
114,11,0.918670803,0.763203927,0.032200434
114,12,1.093966244,0.997312758,0.02489801
114,13,0.724285968,0.996787773,0.094767151
115,3,0.362142984,0.962854237,1.382994545
115,4,0.644530855,1.036817278,1.782761445
115,5,0.440385506,0.874485361,1.016841628
115,6,0.315064732,1.199259788,1.360136786
115,7,0.561951487,1.146966842,1.372615847
115,8,0.845154255,0.688157002,1.061824828
115,9,1.23648766,0.391383351,0.984239784
115,10,1.924204797,0.972411364,1.597122669
115,11,3.519334353,0.580208191,1.013171523
115,12,2.247765013,0.488689405,1.084175704
115,13,1.786551726,1.20773013,1.729135895
116,3,1.034792955,1.147622798,1.263015913
116,4,1.544182873,0.705889534,0.859109709
116,5,2.280802897,0.493605134,0.680664817
116,6,1.377060745,0.104661981,0.652712973
116,7,0.929320377,0.080912908,0.352409762
116,8,0.635107349,0.017219364,0.253100332
116,9,0.403299643,0.045696282,0.294395258
116,10,0.187781011,0.177995203,0.688924186
116,11,0.724836948,0.123713099,0.99774466
116,12,0.523255952,0.861249455,1.346920441
116,13,0.264135272,0.093127699,0.869480195
