Sonnet,line,sentiment_m,sentiment_v,sentiment_r
114,6,2,0.49386437,1.325857451
114,7,0,0.329601722,0.720264316
114,8,0,0.823466093,0.124754214
114,9,2,0.110548977,0.166854818
114,10,1,0.562109795,0.246387379
114,11,0,0.378579117,0.274617151
114,12,1,0.294079656,0.068440718
114,13,0,0.837782562,0.563250653
114,14,1,1.453390743,1.311221831
115,1,1,0.006350915,0.590895772
115,2,1,0.75123789,0.246896678
115,3,1,0.432615716,0.182167691
115,4,1,0.318622174,0.762830125
115,5,0,0.484068891,0.672590072
115,6,1,0.484068891,0.303792995
115,7,0,0.630678149,0.318679939
115,8,0,0.081054898,0.134349669
115,9,0,1.303444564,0.48729894
115,10,0,1.439397201,0.940935419
115,11,2,0.391496233,0.431817226
115,12,0,0.660064586,0.189382678
115,13,0,1.051560818,0.40961303
115,14,0,0.27459634,0.325370929
116,1,0,0.447362756,0.198460568
116,2,1,0.035737352,0.606005142
116,3,0,0.417976319,0.751233551
116,4,0,0,0.006288895
116,5,2,0.318622174,0.081542972
116,6,0,0.380193757,0.406745916
116,7,0,0.061571582,0.545943341
116,8,0,0,0.839843878
116,9,0,0.367276642,0.418395844
116,10,2,0.367276642,0.263907639
116,11,2,0.685575888,0.135662722
116,12,0,1.277502691,0.635845343
116,13,1,0.159311087,0.247316671
116,14,1,0.972012917,0.025106734
117,1,1,0.224111948,0.573124063
117,2,0,0.890419806,0.810875234
117,3,0,0.222497309,0.339184959
117,4,0,0.895156082,0.079086466
117,5,0,0,0.143089663
117,6,0,0,0.237209121
117,7,0,0,0.110422371
117,8,0,0,0.829743599
117,9,0,0.36598493,0.382015672
117,10,1,0.36598493,0.109015538
117,11,1,0,0.018934738
117,12,1,0.910871905,0.709953481
117,13,1,0.910871905,1.005675189
117,14,0,0.851022605,0.592914572
118,1,1,0.690958019,0.724916245
118,2,0,0.308503767,0.452105164
118,3,0,0.361033369,0.598977313
118,4,0,0.501829925,0.403785767
118,5,0,1.005705059,1.526897732
118,6,2,0.985360603,0.991628168
118,7,0,0.09590958,0.170251305
118,8,0,1.003336921,0.386055075
118,9,1,0.231862217,0.624400812
118,10,1,0.019052745,0.56536283
118,11,0,0.666523143,1.04118747
118,12,2,0.055543595,0.665201352
118,13,0,0.560064586,0.537400666
118,14,1,1.471474704,1.498751176
119,1,1,0.555974166,0.312771697
119,2,0,0.18320775,0.60069159
119,3,0,0.732831001,0.924228359
119,4,0,0.386975242,0.530910785
119,5,0,0.47007535,0.372559552
119,6,1,0.881485468,1.367208711
119,7,1,0.798385361,0.813241812
119,8,0,0.472443488,0.398127482
119,9,2,1.020667384,1.452095407
119,10,0,0.437674919,0.423568011
119,11,0,0.183530678,0.944195492
119,12,0,0.510441335,1.582881101
119,13,0,0.80452099,1.320000574
119,14,0,0.566953714,0.237380648
120,1,1,0.417330463,0.649672299
120,2,2,0.155974166,0.209567327
120,3,0,0.566953714,0.665075628
120,4,0,0.110548977,0.316504434
120,5,0,0.02744887,0.108994811
120,6,0,0.649730893,0.785968305
120,7,0,0.414208827,1.146168825
120,8,0,0.512055974,0.098165573
120,9,0,0.376964478,0.390695134
120,10,0,0.184607104,0.330756759
120,11,0,0.406889128,1.069565153
120,12,0,0.137782562,0.350932956
120,13,2,0,1.078291288
120,14,0,0,0.304055692
121,1,0,0.573304629,0.462293568
121,2,1,0.566953714,0.208688374
121,3,0,0.36598493,0.512608461
121,4,0,0.417330463,0.849936762
121,5,0,0.051345533,0.875062388
121,6,0,0,0.865412244
121,7,0,0,0.380363977
121,8,0,0.164800861,0.076583226
121,9,2,0.153821313,0.472117291
121,10,1,0.281377826,0.452051033
121,11,1,0.843595264,0.407501568
121,12,0,0.243595264,0.753400076
121,13,2,0.710118407,0.191038164
121,14,0,0.126372443,0.039199868
122,1,1,0.467707212,0.720126162
122,2,0,0.474058127,0.323286128
122,3,0,0,0.256886708
122,4,0,0,0.427739602
122,5,1,0,0.450926225
122,6,0,0,0.067414786
122,7,1,0,0.235485832
122,8,2,0.24058127,1.015351125
122,9,2,0.753713671,1.696379962
122,10,2,1.350914962,1.197441411
122,11,0,0.426803014,0.166684783
122,12,0,0.138643703,0.532326071
122,13,1,0.549623251,0.564693625
122,14,1,0,0.892536162
123,1,1,0.324973089,0.127259381
123,2,1,0.318622174,0.299477718
123,3,1,0.36598493,0.006762522
123,4,0,0.36598493,0.883160088
123,5,1,0.5131324,1.316412673
123,6,1,0.5131324,0.667951878
123,7,0,0.432615716,0.067212061
123,8,2,0.432615716,0.068558052
123,9,0,0,0.002638598
123,10,0,0,0.096552968
123,11,0,0,0.033142161
123,12,0,0,0.312216533
123,13,1,0,0.961584061
123,14,1,0.453713671,0.242788913
124,1,1,0.560602799,0.005700172
124,2,0,1.150699677,0.300498989
124,3,0,0.721528525,0.04732746
124,4,0,0.137782562,0.260125092
124,5,2,0.698170075,0.110873065
124,6,0,0.032508073,0.539944489
124,7,0,0.730678149,0.037093626
124,8,2,0.342518837,0.700739363
124,9,2,0.796232508,0.920800612
124,10,0,0.453713671,0.823095242
124,11,0,0.388805167,0.376733753
124,12,0,0.805920344,0.150912111
124,13,1,0.94876211,0.401830232
124,14,1,0.178471475,0.100374545
125,1,0,0.275457481,0.302038383
125,2,1,0.818729817,0.446565643
125,3,2,0.123035522,0.645824621
125,4,2,1.340473628,1.443224716
125,5,0,1.146286329,0.436286628
125,6,0,0.911087191,0.647626775
125,7,0,0.926480086,1.130327792
125,8,0,1.025511302,0.259549233
125,9,2,0.213024758,0.62121252
125,10,0,0.885575888,0.462528983
125,11,0,0.885575888,0.783742305
125,12,0,0.318622174,0.678688983
125,13,2,0.453713671,0.489521708
125,14,2,0.453713671,0.094298069
126,1,1,0.624327234,0.844612396
126,2,0,0.630678149,0.9093705
126,3,0,0,0.129085835
126,4,0,0.49386437,0.376350427
126,5,0,0.49386437,0.352336371
126,6,0,0,0.112356278
126,7,0,0,0.62443605
126,8,0,0.899892357,1.516273736
126,9,2,1.115500538,0.696006207
126,10,0,0.027987083,0.068665319
126,11,0,0.487190527,0.156167431
126,12,0,0.243595264,0.02471769
127,1,1,0.265877287,0.740339399
127,2,0,0.009580194,0.343829182
127,3,2,0.690958019,0.438822744
127,4,2,0.875565124,1.018910376
127,5,0,0.985360603,1.204027061
127,6,0,0.531646932,0.551132909
127,7,0,0.566953714,0.990502303
127,8,0,0.007212056,1.571834191
127,9,2,0.57416577,0.897546807
127,10,2,0.453713671,0.276862976
127,11,0,0.825618945,0.696239509
127,12,0,0.077825619,0.335374321
127,13,1,1.055758881,0.024993004
127,14,1,1.392357374,0.965803568
128,1,0,0.006350915,0.256809459
128,2,1,0.645209903,0.629756749
128,3,0,0.128094726,0.226634159
128,4,0,0.773304629,0.721067759
128,5,2,0.294079656,0.051627821
128,6,0,1.067384284,0.423975077
128,7,0,1.286437029,0.924922081
128,8,0,0.901937567,0.691192663
128,9,1,0.388805167,0.782987088
128,10,0,0,0.50428703
128,11,1,0.474058127,0.474736872
128,12,0,1.172228202,0.882889622
128,13,1,1.446071044,1.382289432
128,14,1,0.294187298,0.641121793
129,1,1,0.691926803,0.858061185
129,2,0,0.685575888,0.760909487
129,3,0,0.698170075,0.87906239
129,4,0,0.281377826,0.023793432
129,5,0,0.801399354,0.070926868
129,6,0,0.140473628,0.289663255
129,7,0,0.366953714,0.294693104
129,8,0,0.153928956,0.297131835
129,9,0,0,0.669312101
129,10,0,0.531646932,0.065594734
129,11,1,0.166630786,0.383865928
129,12,0,0.587190527,0.594333525
129,13,1,0.222174381,0.637380636
129,14,0,1.063293864,0.624396835
130,1,0,0.302906351,0.390880086
130,2,0,0.296555436,0.424773548
130,3,1,0,0.052356625
130,4,0,0,0.304066071
130,5,2,0,0.525991994
130,6,1,0.453713671,0.321334136
130,7,1,1.138428418,1.039195828
130,8,1,0.684714747,0.937075808
130,9,0,0.799784715,1.017695951
130,10,0,0.18525296,5.27011E-05
130,11,0,0.225726588,0.780764319
130,12,0,0.388805167,0.037684773
130,13,1,0.880086114,0.26209666
130,14,0,0.880086114,0.807484589
131,1,1,0.006350915,0.530783756
131,2,0,0.531646932,0.359159363
131,3,1,0.083961249,1.563826419
131,4,0,0.220129171,0.188174157
131,5,0,0.092142088,0.384316747
131,6,0,0.058019376,0.943728577
131,7,0,0.124327234,0.086721477
131,8,1,0.879870829,0.262838142
131,9,0,0.695586652,0.264247648
131,10,2,0.376964478,0.253591708
131,11,1,0,0.18960529
131,12,1,0,0.409981565
131,13,2,0.531646932,0.313368687
131,14,0,0.531646932,0.860458029
132,1,1,0.447362756,0.726783965
132,2,1,0.966846071,0.192200634
132,3,1,0.807212056,1.124262565
132,4,0,0.321851453,0.839371743
132,5,0,0.819052745,0.380306428
132,6,1,0.31722282,0.060709192
132,7,1,0.474058127,0.280180598
132,8,1,0.583745963,0.007159458
132,9,1,1.05780409,0.566933795
132,10,1,0.768137783,0.77850681
132,11,1,0.768137783,0.221517801
132,12,0,0.557158235,0.604222316
132,13,0,0.516899892,0.02568657
132,14,2,0.942518837,0.102705667
133,1,1,0.006350915,0.566954801
133,2,0,0.531646932,0.298111032
133,3,0,0.226264801,0.039843343
133,4,0,0.872335845,0.064708572
133,5,0,0.063724435,0.096756564
133,6,0,0.79547901,0.981900587
133,7,0,0.164800861,0.479858637
133,8,0,0,0.014297475
133,9,0,0.549623251,0.086735212
133,10,2,0.129601722,0.46700112
133,11,0,0.679224973,1.273498433
133,12,0,0,0.883104652
133,13,2,0,0.802869078
133,14,1,0,0.215918184
134,1,1,0.006350915,0.068581109
134,2,0,0,0.155837801
134,3,0,0,0.684639361
134,4,2,0.615608181,1.009021025
134,5,2,1.208073197,0.900406401
134,6,0,1.15941873,0.585454631
134,7,1,0.566953714,0.223673947
134,8,1,0,0.297378064
134,9,0,0.630678149,0.440640062
134,10,0,0.630678149,0.490171523
134,11,0,0.531646932,0.617677847
134,12,0,1.466307858,0.364045619
134,13,0,0.592142088,0.914087187
134,14,0,0.090527449,0.701035993
135,1,1,0.426264801,0.148694377
135,2,0,0.432615716,0.03573073
135,3,2,0,0.320948138
135,4,0,0.49386437,0.599718111
135,5,2,0.49386437,0.026512884
135,6,2,0.191496233,1.043452562
135,7,2,0.791496233,1.282963938
135,8,2,0.0868676,1.517994725
135,9,2,0.5131324,0.802004668
135,10,0,0,0.853357486
135,11,0,0.639935414,0.232582423
135,12,0,0.639935414,0.223925893
135,13,1,0.92088267,1.00592092
135,14,1,0.92088267,0.810241578
136,1,1,0.006350915,0.248271879
136,2,1,0.474058127,0.157958399
136,3,1,0.584607104,0.162294805
136,4,0,0.83444564,0.628336802
136,5,0,0.027987083,0.026832074
136,6,0,0.917007535,0.503090877
136,7,1,0.823466093,0.375310077
136,8,1,0.740365985,0.787043706
136,9,0,0,0.32726792
136,10,2,0.083100108,0.088845991
136,11,2,0.406243272,0.065104017
136,12,2,0.790527449,0.263625738
136,13,0,1.382561895,0.232022723
136,14,0,0.998277718,0.089623829
137,1,1,0.116899892,0.527967913
137,2,0,0.110548977,0.438423446
137,3,2,0.269106566,0.664072877
137,4,2,0.241334769,0.626916047
137,5,0,0.027771798,0.67635671
137,6,0,0,0.886575405
137,7,0,0,0.597743187
137,8,0,0,0.28115532
137,9,1,0,0.501872226
137,10,1,0,0.703391198
137,11,0,0,0.312829743
137,12,0,0.6,0.450289461
137,13,0,0.146286329,0.743147287
137,14,0,0.453713671,0.889895202
138,1,0,0.824327234,0.48665652
138,2,0,1.284391819,1.248627301
138,3,0,0.453713671,0.390607569
138,4,1,0,0.174677204
138,5,1,0,0.016536837
138,6,0,0.685575888,0.099775691
138,7,1,0.27459634,0.260749737
138,8,0,0.06846071,0.1934938
138,9,0,0.249946179,0.191591339
138,10,0,0.592465016,0.437046754
138,11,1,0.880086114,1.122236058
138,12,1,0.019806243,0.398228596
138,13,1,0.899892357,0.634400164
138,14,0,0.549623251,0.249317946
139,1,1,0.519483315,0.69019709
139,2,0,0.5131324,0.015783796
139,3,1,0,0.893519087
139,4,0,0,0.187348216
139,5,0,0,0.322655579
139,6,1,0.410979548,0.269965284
139,7,0,0.410979548,0.345887446
139,8,0,0.137782562,0.343771074
139,9,2,0.685683531,0.428707363
139,10,0,0.823466093,0.541244864
139,11,0,0.49386437,0.170245836
139,12,0,0.49386437,0.202432666
139,13,2,0,0.09240257
139,14,1,0.904413348,0.194172761
140,1,1,0.197847147,0.549656967
140,2,0,0.321636168,0.317192189
140,3,1,0.053821313,0.755168981
140,4,0,0.017330463,0.717255505
140,5,1,1.023681378,1.264021929
140,6,1,1.307319699,0.348036881
140,7,1,0.283638321,0.761189337
140,8,1,0.38482239,0.565588301
140,9,1,0.556942949,0.689292284
140,10,0,0.021851453,0.082084774
140,11,0,0.022820237,0.284240821
140,12,0,0.087190527,0.225962406
140,13,1,0.807965554,0.438389638
140,14,0,0.659203445,0.925180024
141,1,0,0.162540366,0.386423051
141,2,1,0.209795479,0.319177057
141,3,2,0.850053821,0.366505201
141,4,0,0.010010764,0.137639884
141,5,2,0.075565124,0.316328711
141,6,0,0.651991389,0.213116821
141,7,0,0.230139935,0.348293674
141,8,0,0.063401507,0.565671206
141,9,1,0.269106566,0.456889032
141,10,1,0.294079656,0.170843323
141,11,0,0.294079656,0.014224203
141,12,1,0.5131324,0.64220981
141,13,1,0.053821313,0.816692741
141,14,1,1.212163617,0.937620593
142,1,1,0.336167922,0.816247889
142,2,0,1.193541442,0.10649589
142,3,1,0.851022605,1.030554649
142,4,0,0.432615716,0.105582384
142,5,1,0.432615716,0.146962387
142,6,0,0,0.327089184
142,7,0,0.685575888,0.077177045
142,8,0,0.685575888,0.405152577
142,9,2,0.685575888,1.517916917
142,10,0,0.172443488,0.392454718
142,11,0,0.831754575,1.14664935
142,12,0,0.265123789,0.166445204
142,13,1,0.392249731,0.328134319
142,14,1,0.282561895,0.151313709
143,1,0,0.158449946,0.145272906
143,2,1,0.618514532,0.552339628
143,3,0,0.671474704,0.331840115
143,4,0,0.217761033,0.172980887
143,5,0,0.566953714,0.817696113
143,6,0,0.704736276,0.461803162
143,7,0,0.137782562,0.253555103
143,8,0,0.400861141,0.819713173
143,9,0,0.400861141,0.754452669
143,10,0,0,0.150460299
143,11,2,0.637997847,0.372184802
143,12,0,0.247362756,0.145348291
143,13,0,0.47911733,0.163761611
143,14,0,0.919375673,0.773611013
144,1,0,0.638858988,0.816597406
144,2,0,0.256404736,0.873877297
144,3,1,0.296770721,0.839451665
144,4,2,1.358234661,1.671413371
144,5,0,0.118622174,0.19648726
144,6,0,1.265339074,1.375934411
144,7,0,1.184176534,1.621017563
144,8,0,1.076103337,0.068673709
144,9,0,0.36598493,0.767892135
144,10,0,0.318622174,0.018486654
144,11,1,1.01679225,0.495966097
144,12,1,1.431001076,0.821382953
144,13,0,0.192142088,0.275691744
144,14,1,0.046824543,0.232084559
145,1,0,0.525296017,0.393236844
145,2,1,1.147255113,1.281572517
145,3,0,0.615608181,0.665160459
145,4,1,0.637997847,0.388563598
145,5,1,1.204951561,1.114967718
145,6,2,0.073089343,0.275043732
145,7,1,0.082884822,0.522497936
145,8,0,0.06846071,0.580419437
145,9,1,0.958127018,1.167213472
145,10,0,1.089666308,1.045732195
145,11,0,0.08525296,0.238212431
145,12,2,0.731324004,0.187240452
145,13,2,0.532185145,0.69487276
145,14,0,1.328417653,1.080487334
146,1,1,0.837029064,0.970368056
146,2,0,0.665877287,0.629824801
146,3,0,0.672981701,0.23989955
146,4,0,0.602798708,0.126792653
146,5,0,0.234983854,0.0068082
146,6,0,0,0.51439775
146,7,0,0,0.67477257
146,8,0,0,0.674997544
146,9,2,0.342518837,0.010597211
146,10,0,0.241227126,0.239565631
146,11,0,1.183745963,0.274693095
146,12,0,0.878148547,0.966437162
146,13,0,0.367061356,0.904051168
146,14,0,0.308503767,0.31961296
147,1,1,0.666307858,0.159641913
147,2,0,0.672658773,0.569666236
147,3,0,0.453713671,0.048211322
147,4,0,0.481485468,0.1553574
147,5,2,0.65780409,1.332766486
147,6,2,1.235199139,1.646043505
147,7,0,0.207104413,0.485807585
147,8,0,0.023896663,0.229482629
147,9,0,0.850269107,0.747907415
147,10,0,0.531646932,0.77515364
147,11,0,0,0.442751463
147,12,0,0.342518837,0.360742571
147,13,2,0.343057051,1.409797298
147,14,2,1.418406889,1.400385364
148,1,0,0.679224973,0.392215139
148,2,1,0.444025834,0.894246742
148,3,0,0.241550054,0.215860231
148,4,0,0,0.29990374
148,5,1,0.342518837,0.367680784
148,6,1,0.342518837,0.175005965
148,7,1,0.334876211,0.301075469
148,8,1,0.146393972,0.015585172
148,9,0,0.934983854,0.243326551
148,10,0,0.697308934,1.084197169
148,11,1,0.02583423,0.666740311
148,12,0,0.261141012,0.256614626
148,13,1,0.643702906,0.277293783
148,14,0,0.677933262,0.185680984
149,1,1,0.104198062,0.731309673
149,2,1,0.110548977,0.6188378
149,3,0,0,0.083279995
149,4,0,0,0.141539331
149,5,0,0.531646932,0.226872867
149,6,0,0.531646932,0.449429526
149,7,1,0,0.014762898
149,8,0,0.659203445,0.281820734
149,9,0,1.423035522,0.462820517
149,10,0,0.354790097,0.961798594
149,11,0,0.250161464,0.462694358
149,12,0,0.659203445,0.432425028
149,13,1,0.204628633,0.32035612
149,14,1,0.637244349,0.362308316
150,1,0,0.534337998,0.445189324
150,2,1,0.540688913,0.446529411
150,3,2,0.453713671,0.308631988
150,4,0,0.434768568,0.124512833
150,5,2,0.472658773,0.099712083
150,6,2,0.066523143,0.299160424
150,7,2,0.91883746,0.773789626
150,8,0,0.503875135,0.652996819
150,9,0,0.65780409,0.836980617
150,10,2,1.301184069,1.655930742
150,11,2,0.934230355,0.837659454
150,12,2,0.065662002,0.307469705
150,13,2,0.301291712,0.906197122
150,14,0,0.129709365,0.444626827
151,1,1,0.679224973,0.32073261
151,2,2,0,0.088731888
151,3,2,0.850376749,0.31519079
151,4,1,0.309257266,0.449720004
151,5,1,0.416254037,0.632535054
151,6,0,0.117007535,0.209738171
151,7,1,0.773304629,0.772592167
151,8,1,0.782454252,0.958877287
151,9,2,0.782454252,0.790630116
151,10,0,0.973304629,0.998905395
151,11,1,1.164800861,0.754124903
151,12,0,0.191496233,0.162689815
151,13,1,0.243595264,0.340900044
151,14,1,1.081377826,1.092634007
152,1,1,0.638858988,0.599083398
152,2,0,0.052960172,0.220313133
152,3,0,0.967276642,0.800473726
152,4,0,0.406889128,0.155555464
152,5,1,0.456404736,0.16406775
152,6,1,0.318622174,0.266646792
152,7,0,0,0.245702203
152,8,0,0.630678149,0.442394736
152,9,2,0.136813778,1.711088543
152,10,0,0.321959096,0.174443654
152,11,1,0.266200215,0.574972579
152,12,1,0.605166846,0.719497664
152,13,0,0.398062433,0.788870719
152,14,0,0.048439182,0.962341577
153,1,0,0.006350915,0.554664754
153,2,1,0.330570506,0.756236614
153,3,1,0.696555436,0.155587346
153,4,0,0.36598493,0.565285146
153,5,1,0.453713671,0.776809747
153,6,0,0.020344456,0.3627651
153,7,1,0.474058127,0.691840085
153,8,1,0.217761033,0.58308799
153,9,0,0.546071044,0.254937761
153,10,1,0.763832078,0.301592537
153,11,1,0.137782562,0.612707692
153,12,0,0.650914962,0.264408983
153,13,0,0.029063509,0.080711748
153,14,1,0.484068891,0.898318244
154,1,0,0.523466093,0.289824218
154,2,0,0.517115178,0.110090379
154,3,0,0,0.337556569
154,4,0,0.698170075,0.212271242
154,5,1,1.064155005,0.296867335
154,6,0,1.011194833,1.026970103
154,7,1,0.212594187,0.658137166
154,8,1,0.099031216,0.415217495
154,9,1,0.035306781,0.574590247
154,10,1,0.932938644,0.182587715
154,11,0,0.557481163,0.539275905
154,12,1,0.191496233,0.709522115
154,13,0,0,0.354799029
154,14,1,0.750592034,0.570368814
